sa4_code,sa4_name,date,unemployed
213,Melbourne - West,2020-08-01,40.2
213,Melbourne - West,2020-09-01,36.2
213,Melbourne - West,2020-10-01,38.4
213,Melbourne - West,2020-11-01,41.7
213,Melbourne - West,2020-12-01,37.8
213,Melbourne - West,2021-01-01,42.4
213,Melbourne - West,2021-02-01,36.5
213,Melbourne - West,2021-03-01,40.8
213,Melbourne - West,2021-04-01,36.5
213,Melbourne - West,2021-05-01,27.0
213,Melbourne - West,2021-06-01,25.7
213,Melbourne - West,2021-07-01,27.0
213,Melbourne - West,2021-08-01,23.8
213,Melbourne - West,2021-09-01,26.5
213,Melbourne - West,2021-10-01,31.5
213,Melbourne - West,2021-11-01,28.2
213,Melbourne - West,2021-12-01,25.9
213,Melbourne - West,2022-01-01,27.2
213,Melbourne - West,2022-02-01,28.4
213,Melbourne - West,2022-03-01,25.8
213,Melbourne - West,2022-04-01,28.0
213,Melbourne - West,2022-05-01,22.8
213,Melbourne - West,2022-06-01,19.0
213,Melbourne - West,2022-07-01,18.7
213,Melbourne - West,2022-08-01,25.1
213,Melbourne - West,2022-09-01,21.1
213,Melbourne - West,2022-10-01,22.1
213,Melbourne - West,2022-11-01,21.8
213,Melbourne - West,2022-12-01,22.2
213,Melbourne - West,2023-01-01,27.1
213,Melbourne - West,2023-02-01,27.8
213,Melbourne - West,2023-03-01,26.7
213,Melbourne - West,2023-04-01,26.9
213,Melbourne - West,2023-05-01,26.3
213,Melbourne - West,2023-06-01,23.1
213,Melbourne - West,2023-07-01,24.1
213,Melbourne - West,2023-08-01,23.7
213,Melbourne - West,2023-09-01,22.1
213,Melbourne - West,2023-10-01,24.5
213,Melbourne - West,2023-11-01,26.9
213,Melbourne - West,2023-12-01,26.7
213,Melbourne - West,2024-01-01,29.9
213,Melbourne - West,2024-02-01,28.3
213,Melbourne - West,2024-03-01,28.9
213,Melbourne - West,2024-04-01,30.5
213,Melbourne - West,2024-05-01,30.6
213,Melbourne - West,2024-06-01,32.7
213,Melbourne - West,2024-07-01,30.8
213,Melbourne - West,2024-08-01,30.7
213,Melbourne - West,2024-09-01,30.5
213,Melbourne - West,2024-10-01,29.5
213,Melbourne - West,2024-11-01,27.0
213,Melbourne - West,2024-12-01,32.9
213,Melbourne - West,2025-01-01,37.4
213,Melbourne - West,2025-02-01,35.8
213,Melbourne - West,2025-03-01,33.7
213,Melbourne - West,2025-04-01,30.8
213,Melbourne - West,2025-05-01,31.3
213,Melbourne - West,2025-06-01,30.9
213,Melbourne - West,2025-07-01,30.9
213,Melbourne - West,2025-08-01,30.8
213,Melbourne - West,2025-09-01,35.2
213,Melbourne - West,2025-10-01,32.3
213,Melbourne - West,2025-11-01,32.7
213,Melbourne - West,2025-12-01,32.4
213,Melbourne - West,2026-01-01,33.3
213,Melbourne - West,2026-02-01,38.4
213,Melbourne - West,2026-03-01,36.1
214,Mornington Peninsula,2012-01-01,7.3
214,Mornington Peninsula,2012-02-01,7.3
214,Mornington Peninsula,2012-03-01,8.2
214,Mornington Peninsula,2012-04-01,7.1
214,Mornington Peninsula,2012-05-01,7.4
214,Mornington Peninsula,2012-06-01,7.3
214,Mornington Peninsula,2012-07-01,7.0
214,Mornington Peninsula,2012-08-01,7.0
214,Mornington Peninsula,2012-09-01,7.3
214,Mornington Peninsula,2012-10-01,6.7
214,Mornington Peninsula,2012-11-01,6.3
214,Mornington Peninsula,2012-12-01,7.0
214,Mornington Peninsula,2013-01-01,7.4
214,Mornington Peninsula,2013-02-01,8.3
214,Mornington Peninsula,2013-03-01,8.1
214,Mornington Peninsula,2013-04-01,7.7
214,Mornington Peninsula,2013-05-01,7.5
214,Mornington Peninsula,2013-06-01,8.2
214,Mornington Peninsula,2013-07-01,7.7
214,Mornington Peninsula,2013-08-01,8.1
214,Mornington Peninsula,2013-09-01,8.1
214,Mornington Peninsula,2013-10-01,8.3
214,Mornington Peninsula,2013-11-01,8.2
214,Mornington Peninsula,2013-12-01,8.2
214,Mornington Peninsula,2014-01-01,9.7
214,Mornington Peninsula,2014-02-01,9.7
214,Mornington Peninsula,2014-03-01,9.6
214,Mornington Peninsula,2014-04-01,9.3
214,Mornington Peninsula,2014-05-01,8.6
214,Mornington Peninsula,2014-06-01,8.7
214,Mornington Peninsula,2014-07-01,9.1
214,Mornington Peninsula,2014-08-01,9.6
214,Mornington Peninsula,2014-09-01,9.6
214,Mornington Peninsula,2014-10-01,8.2
214,Mornington Peninsula,2014-11-01,8.6
214,Mornington Peninsula,2014-12-01,8.8
214,Mornington Peninsula,2015-01-01,9.6
214,Mornington Peninsula,2015-02-01,8.8
214,Mornington Peninsula,2015-03-01,8.8
214,Mornington Peninsula,2015-04-01,8.7
214,Mornington Peninsula,2015-05-01,8.1
214,Mornington Peninsula,2015-06-01,7.9
214,Mornington Peninsula,2015-07-01,9.0
214,Mornington Peninsula,2015-08-01,9.0
214,Mornington Peninsula,2015-09-01,9.2
214,Mornington Peninsula,2015-10-01,8.0
214,Mornington Peninsula,2015-11-01,8.2
214,Mornington Peninsula,2015-12-01,8.2
214,Mornington Peninsula,2016-01-01,10.0
214,Mornington Peninsula,2016-02-01,9.0
214,Mornington Peninsula,2016-03-01,9.1
214,Mornington Peninsula,2016-04-01,8.2
214,Mornington Peninsula,2016-05-01,8.3
214,Mornington Peninsula,2016-06-01,8.1
214,Mornington Peninsula,2016-07-01,8.7
214,Mornington Peninsula,2016-08-01,8.2
214,Mornington Peninsula,2016-09-01,8.5
214,Mornington Peninsula,2016-10-01,8.5
214,Mornington Peninsula,2016-11-01,8.4
214,Mornington Peninsula,2016-12-01,8.9
214,Mornington Peninsula,2017-01-01,9.3
214,Mornington Peninsula,2017-02-01,9.5
214,Mornington Peninsula,2017-03-01,9.5
214,Mornington Peninsula,2017-04-01,9.7
214,Mornington Peninsula,2017-05-01,8.9
214,Mornington Peninsula,2017-06-01,8.6
214,Mornington Peninsula,2017-07-01,9.3
214,Mornington Peninsula,2017-08-01,9.4
214,Mornington Peninsula,2017-09-01,9.1
214,Mornington Peninsula,2017-10-01,8.2
214,Mornington Peninsula,2017-11-01,8.1
214,Mornington Peninsula,2017-12-01,8.6
214,Mornington Peninsula,2018-01-01,8.9
214,Mornington Peninsula,2018-02-01,9.3
214,Mornington Peninsula,2018-03-01,8.8
214,Mornington Peninsula,2018-04-01,8.2
214,Mornington Peninsula,2018-05-01,7.6
214,Mornington Peninsula,2018-06-01,8.0
214,Mornington Peninsula,2018-07-01,7.6
214,Mornington Peninsula,2018-08-01,7.3
214,Mornington Peninsula,2018-09-01,6.8
214,Mornington Peninsula,2018-10-01,6.4
214,Mornington Peninsula,2018-11-01,6.4
214,Mornington Peninsula,2018-12-01,6.5
214,Mornington Peninsula,2019-01-01,7.8
214,Mornington Peninsula,2019-02-01,8.0
214,Mornington Peninsula,2019-03-01,7.8
214,Mornington Peninsula,2019-04-01,7.7
214,Mornington Peninsula,2019-05-01,7.4
214,Mornington Peninsula,2019-06-01,7.6
214,Mornington Peninsula,2019-07-01,7.6
214,Mornington Peninsula,2019-08-01,7.7
214,Mornington Peninsula,2019-09-01,7.6
214,Mornington Peninsula,2019-10-01,7.4
214,Mornington Peninsula,2019-11-01,7.0
214,Mornington Peninsula,2019-12-01,7.5
214,Mornington Peninsula,2020-01-01,9.5
214,Mornington Peninsula,2020-02-01,9.8
214,Mornington Peninsula,2020-03-01,9.0
214,Mornington Peninsula,2020-04-01,9.8
214,Mornington Peninsula,2020-05-01,10.0
214,Mornington Peninsula,2020-06-01,10.6
214,Mornington Peninsula,2020-07-01,10.0
214,Mornington Peninsula,2020-08-01,10.5
214,Mornington Peninsula,2020-09-01,9.5
214,Mornington Peninsula,2020-10-01,10.0
214,Mornington Peninsula,2020-11-01,10.1
214,Mornington Peninsula,2020-12-01,9.3
214,Mornington Peninsula,2021-01-01,9.9
214,Mornington Peninsula,2021-02-01,9.5
214,Mornington Peninsula,2021-03-01,9.5
214,Mornington Peninsula,2021-04-01,8.3
214,Mornington Peninsula,2021-05-01,7.2
214,Mornington Peninsula,2021-06-01,6.9
214,Mornington Peninsula,2021-07-01,6.8
214,Mornington Peninsula,2021-08-01,6.5
214,Mornington Peninsula,2021-09-01,7.0
214,Mornington Peninsula,2021-10-01,7.8
214,Mornington Peninsula,2021-11-01,6.6
214,Mornington Peninsula,2021-12-01,6.8
214,Mornington Peninsula,2022-01-01,7.0
214,Mornington Peninsula,2022-02-01,7.1
214,Mornington Peninsula,2022-03-01,6.9
214,Mornington Peninsula,2022-04-01,6.7
214,Mornington Peninsula,2022-05-01,5.9
214,Mornington Peninsula,2022-06-01,5.2
214,Mornington Peninsula,2022-07-01,5.1
214,Mornington Peninsula,2022-08-01,5.8
214,Mornington Peninsula,2022-09-01,5.4
214,Mornington Peninsula,2022-10-01,5.4
214,Mornington Peninsula,2022-11-01,5.4
214,Mornington Peninsula,2022-12-01,5.5
214,Mornington Peninsula,2023-01-01,7.1
214,Mornington Peninsula,2023-02-01,6.3
214,Mornington Peninsula,2023-03-01,5.9
214,Mornington Peninsula,2023-04-01,6.5
214,Mornington Peninsula,2023-05-01,5.7
214,Mornington Peninsula,2023-06-01,5.6
214,Mornington Peninsula,2023-07-01,5.4
214,Mornington Peninsula,2023-08-01,5.6
214,Mornington Peninsula,2023-09-01,5.4
214,Mornington Peninsula,2023-10-01,5.7
214,Mornington Peninsula,2023-11-01,5.8
214,Mornington Peninsula,2023-12-01,6.0
214,Mornington Peninsula,2024-01-01,6.6
214,Mornington Peninsula,2024-02-01,6.8
214,Mornington Peninsula,2024-03-01,7.1
214,Mornington Peninsula,2024-04-01,6.6
214,Mornington Peninsula,2024-05-01,7.1
214,Mornington Peninsula,2024-06-01,6.8
214,Mornington Peninsula,2024-07-01,7.1
214,Mornington Peninsula,2024-08-01,6.8
214,Mornington Peninsula,2024-09-01,6.9
214,Mornington Peninsula,2024-10-01,7.0
214,Mornington Peninsula,2024-11-01,6.2
214,Mornington Peninsula,2024-12-01,7.1
214,Mornington Peninsula,2025-01-01,8.1
214,Mornington Peninsula,2025-02-01,7.7
214,Mornington Peninsula,2025-03-01,7.3
214,Mornington Peninsula,2025-04-01,7.1
214,Mornington Peninsula,2025-05-01,6.9
214,Mornington Peninsula,2025-06-01,7.0
214,Mornington Peninsula,2025-07-01,6.8
214,Mornington Peninsula,2025-08-01,6.7
214,Mornington Peninsula,2025-09-01,7.4
214,Mornington Peninsula,2025-10-01,7.2
214,Mornington Peninsula,2025-11-01,7.2
214,Mornington Peninsula,2025-12-01,7.4
214,Mornington Peninsula,2026-01-01,7.0
214,Mornington Peninsula,2026-02-01,7.8
214,Mornington Peninsula,2026-03-01,8.0
215,Victoria - North West,2012-01-01,3.4
215,Victoria - North West,2012-02-01,3.6
215,Victoria - North West,2012-03-01,3.7
215,Victoria - North West,2012-04-01,3.3
215,Victoria - North West,2012-05-01,3.2
215,Victoria - North West,2012-06-01,3.3
215,Victoria - North West,2012-07-01,3.3
215,Victoria - North West,2012-08-01,3.6
215,Victoria - North West,2012-09-01,3.8
215,Victoria - North West,2012-10-01,3.2
215,Victoria - North West,2012-11-01,3.2
215,Victoria - North West,2012-12-01,3.5
215,Victoria - North West,2013-01-01,3.6
215,Victoria - North West,2013-02-01,3.7
215,Victoria - North West,2013-03-01,3.4
215,Victoria - North West,2013-04-01,3.4
215,Victoria - North West,2013-05-01,3.1
215,Victoria - North West,2013-06-01,3.2
215,Victoria - North West,2013-07-01,2.9
215,Victoria - North West,2013-08-01,3.3
215,Victoria - North West,2013-09-01,3.2
215,Victoria - North West,2013-10-01,3.2
215,Victoria - North West,2013-11-01,3.0
215,Victoria - North West,2013-12-01,3.2
215,Victoria - North West,2014-01-01,3.4
215,Victoria - North West,2014-02-01,3.9
215,Victoria - North West,2014-03-01,3.8
215,Victoria - North West,2014-04-01,3.8
215,Victoria - North West,2014-05-01,3.7
215,Victoria - North West,2014-06-01,3.8
215,Victoria - North West,2014-07-01,4.0
215,Victoria - North West,2014-08-01,4.2
215,Victoria - North West,2014-09-01,4.2
215,Victoria - North West,2014-10-01,4.1
215,Victoria - North West,2014-11-01,3.9
215,Victoria - North West,2014-12-01,3.9
215,Victoria - North West,2015-01-01,4.4
215,Victoria - North West,2015-02-01,4.0
215,Victoria - North West,2015-03-01,4.0
215,Victoria - North West,2015-04-01,3.9
215,Victoria - North West,2015-05-01,3.7
215,Victoria - North West,2015-06-01,3.6
215,Victoria - North West,2015-07-01,3.7
215,Victoria - North West,2015-08-01,3.6
215,Victoria - North West,2015-09-01,3.7
215,Victoria - North West,2015-10-01,3.3
215,Victoria - North West,2015-11-01,3.5
215,Victoria - North West,2015-12-01,3.5
215,Victoria - North West,2016-01-01,4.2
215,Victoria - North West,2016-02-01,3.8
215,Victoria - North West,2016-03-01,3.8
215,Victoria - North West,2016-04-01,3.5
215,Victoria - North West,2016-05-01,3.6
215,Victoria - North West,2016-06-01,3.4
215,Victoria - North West,2016-07-01,3.5
215,Victoria - North West,2016-08-01,3.5
215,Victoria - North West,2016-09-01,3.5
215,Victoria - North West,2016-10-01,3.3
215,Victoria - North West,2016-11-01,3.3
215,Victoria - North West,2016-12-01,3.3
215,Victoria - North West,2017-01-01,3.6
215,Victoria - North West,2017-02-01,3.7
215,Victoria - North West,2017-03-01,3.6
215,Victoria - North West,2017-04-01,3.3
215,Victoria - North West,2017-05-01,3.3
215,Victoria - North West,2017-06-01,3.1
215,Victoria - North West,2017-07-01,3.3
215,Victoria - North West,2017-08-01,3.4
215,Victoria - North West,2017-09-01,3.3
215,Victoria - North West,2017-10-01,3.2
215,Victoria - North West,2017-11-01,3.2
215,Victoria - North West,2017-12-01,3.5
215,Victoria - North West,2018-01-01,3.7
215,Victoria - North West,2018-02-01,3.6
215,Victoria - North West,2018-03-01,3.4
215,Victoria - North West,2018-04-01,3.2
215,Victoria - North West,2018-05-01,3.0
215,Victoria - North West,2018-06-01,3.1
215,Victoria - North West,2018-07-01,3.0
215,Victoria - North West,2018-08-01,2.9
215,Victoria - North West,2018-09-01,2.9
215,Victoria - North West,2018-10-01,2.7
215,Victoria - North West,2018-11-01,2.7
215,Victoria - North West,2018-12-01,2.7
215,Victoria - North West,2019-01-01,3.1
215,Victoria - North West,2019-02-01,3.2
215,Victoria - North West,2019-03-01,2.8
215,Victoria - North West,2019-04-01,2.8
215,Victoria - North West,2019-05-01,2.6
215,Victoria - North West,2019-06-01,2.6
215,Victoria - North West,2019-07-01,2.5
215,Victoria - North West,2019-08-01,2.8
215,Victoria - North West,2019-09-01,2.6
215,Victoria - North West,2019-10-01,2.6
215,Victoria - North West,2019-11-01,2.6
215,Victoria - North West,2019-12-01,2.8
215,Victoria - North West,2020-01-01,3.1
215,Victoria - North West,2020-02-01,2.9
215,Victoria - North West,2020-03-01,3.1
215,Victoria - North West,2020-04-01,3.1
215,Victoria - North West,2020-05-01,3.2
215,Victoria - North West,2020-06-01,3.5
215,Victoria - North West,2020-07-01,3.1
215,Victoria - North West,2020-08-01,3.4
215,Victoria - North West,2020-09-01,3.2
215,Victoria - North West,2020-10-01,3.3
215,Victoria - North West,2020-11-01,3.3
215,Victoria - North West,2020-12-01,3.2
215,Victoria - North West,2021-01-01,3.4
215,Victoria - North West,2021-02-01,3.4
215,Victoria - North West,2021-03-01,3.3
215,Victoria - North West,2021-04-01,3.0
215,Victoria - North West,2021-05-01,2.6
215,Victoria - North West,2021-06-01,2.5
215,Victoria - North West,2021-07-01,2.6
215,Victoria - North West,2021-08-01,2.5
215,Victoria - North West,2021-09-01,2.6
215,Victoria - North West,2021-10-01,2.6
215,Victoria - North West,2021-11-01,2.3
215,Victoria - North West,2021-12-01,2.5
215,Victoria - North West,2022-01-01,2.7
215,Victoria - North West,2022-02-01,2.7
215,Victoria - North West,2022-03-01,2.6
215,Victoria - North West,2022-04-01,2.6
215,Victoria - North West,2022-05-01,2.4
215,Victoria - North West,2022-06-01,2.1
215,Victoria - North West,2022-07-01,2.2
215,Victoria - North West,2022-08-01,2.3
215,Victoria - North West,2022-09-01,2.4
215,Victoria - North West,2022-10-01,2.3
215,Victoria - North West,2022-11-01,2.2
215,Victoria - North West,2022-12-01,2.3
215,Victoria - North West,2023-01-01,2.8
215,Victoria - North West,2023-02-01,2.7
215,Victoria - North West,2023-03-01,2.6
215,Victoria - North West,2023-04-01,2.6
215,Victoria - North West,2023-05-01,2.3
215,Victoria - North West,2023-06-01,2.3
215,Victoria - North West,2023-07-01,2.4
215,Victoria - North West,2023-08-01,2.3
215,Victoria - North West,2023-09-01,2.2
215,Victoria - North West,2023-10-01,2.3
215,Victoria - North West,2023-11-01,2.3
215,Victoria - North West,2023-12-01,2.4
215,Victoria - North West,2024-01-01,2.6
215,Victoria - North West,2024-02-01,2.6
215,Victoria - North West,2024-03-01,2.6
215,Victoria - North West,2024-04-01,2.7
215,Victoria - North West,2024-05-01,2.7
215,Victoria - North West,2024-06-01,2.5
215,Victoria - North West,2024-07-01,2.6
215,Victoria - North West,2024-08-01,2.7
215,Victoria - North West,2024-09-01,2.5
215,Victoria - North West,2024-10-01,2.5
215,Victoria - North West,2024-11-01,2.4
215,Victoria - North West,2024-12-01,2.7
215,Victoria - North West,2025-01-01,2.9
215,Victoria - North West,2025-02-01,2.9
215,Victoria - North West,2025-03-01,2.7
215,Victoria - North West,2025-04-01,2.7
215,Victoria - North West,2025-05-01,2.6
215,Victoria - North West,2025-06-01,2.6
215,Victoria - North West,2025-07-01,2.6
215,Victoria - North West,2025-08-01,2.6
215,Victoria - North West,2025-09-01,2.8
215,Victoria - North West,2025-10-01,2.6
215,Victoria - North West,2025-11-01,2.6
215,Victoria - North West,2025-12-01,2.7
215,Victoria - North West,2026-01-01,2.8
215,Victoria - North West,2026-02-01,2.9
215,Victoria - North West,2026-03-01,2.9
216,Shepparton,2012-01-01,3.3
216,Shepparton,2012-02-01,3.6
216,Shepparton,2012-03-01,3.6
216,Shepparton,2012-04-01,3.3
216,Shepparton,2012-05-01,3.1
216,Shepparton,2012-06-01,3.3
216,Shepparton,2012-07-01,3.2
216,Shepparton,2012-08-01,3.5
216,Shepparton,2012-09-01,3.6
216,Shepparton,2012-10-01,3.3
216,Shepparton,2012-11-01,3.3
216,Shepparton,2012-12-01,3.4
216,Shepparton,2013-01-01,3.8
216,Shepparton,2013-02-01,3.5
216,Shepparton,2013-03-01,3.3
216,Shepparton,2013-04-01,3.5
216,Shepparton,2013-05-01,2.9
216,Shepparton,2013-06-01,3.1
216,Shepparton,2013-07-01,3.0
216,Shepparton,2013-08-01,3.2
216,Shepparton,2013-09-01,3.2
216,Shepparton,2013-10-01,3.0
216,Shepparton,2013-11-01,3.1
216,Shepparton,2013-12-01,3.3
216,Shepparton,2014-01-01,3.8
216,Shepparton,2014-02-01,3.8
216,Shepparton,2014-03-01,3.6
216,Shepparton,2014-04-01,3.7
216,Shepparton,2014-05-01,3.6
216,Shepparton,2014-06-01,3.6
216,Shepparton,2014-07-01,3.8
216,Shepparton,2014-08-01,3.9
216,Shepparton,2014-09-01,3.8
216,Shepparton,2014-10-01,3.8
216,Shepparton,2014-11-01,3.6
216,Shepparton,2014-12-01,3.5
216,Shepparton,2015-01-01,3.9
216,Shepparton,2015-02-01,3.5
216,Shepparton,2015-03-01,3.4
216,Shepparton,2015-04-01,3.4
216,Shepparton,2015-05-01,3.1
216,Shepparton,2015-06-01,3.1
216,Shepparton,2015-07-01,3.4
216,Shepparton,2015-08-01,3.4
216,Shepparton,2015-09-01,3.4
216,Shepparton,2015-10-01,3.1
216,Shepparton,2015-11-01,3.5
216,Shepparton,2015-12-01,3.4
216,Shepparton,2016-01-01,4.1
216,Shepparton,2016-02-01,3.7
216,Shepparton,2016-03-01,3.5
216,Shepparton,2016-04-01,3.4
216,Shepparton,2016-05-01,3.3
216,Shepparton,2016-06-01,3.2
216,Shepparton,2016-07-01,3.5
216,Shepparton,2016-08-01,3.4
216,Shepparton,2016-09-01,3.4
216,Shepparton,2016-10-01,3.3
216,Shepparton,2016-11-01,3.3
216,Shepparton,2016-12-01,3.5
216,Shepparton,2017-01-01,3.6
216,Shepparton,2017-02-01,3.6
216,Shepparton,2017-03-01,3.7
216,Shepparton,2017-04-01,3.5
216,Shepparton,2017-05-01,3.4
216,Shepparton,2017-06-01,3.3
216,Shepparton,2017-07-01,3.6
216,Shepparton,2017-08-01,3.6
216,Shepparton,2017-09-01,3.5
216,Shepparton,2017-10-01,3.3
216,Shepparton,2017-11-01,3.3
216,Shepparton,2017-12-01,3.7
216,Shepparton,2018-01-01,3.9
216,Shepparton,2018-02-01,3.8
216,Shepparton,2018-03-01,3.5
216,Shepparton,2018-04-01,3.4
216,Shepparton,2018-05-01,3.2
216,Shepparton,2018-06-01,3.2
216,Shepparton,2018-07-01,3.2
216,Shepparton,2018-08-01,3.2
216,Shepparton,2018-09-01,3.1
216,Shepparton,2018-10-01,3.0
216,Shepparton,2018-11-01,3.0
216,Shepparton,2018-12-01,2.8
216,Shepparton,2019-01-01,3.2
216,Shepparton,2019-02-01,3.1
216,Shepparton,2019-03-01,3.0
216,Shepparton,2019-04-01,2.8
216,Shepparton,2019-05-01,2.7
216,Shepparton,2019-06-01,2.5
216,Shepparton,2019-07-01,2.6
216,Shepparton,2019-08-01,2.8
216,Shepparton,2019-09-01,2.6
216,Shepparton,2019-10-01,2.6
216,Shepparton,2019-11-01,2.6
216,Shepparton,2019-12-01,2.8
216,Shepparton,2020-01-01,3.3
216,Shepparton,2020-02-01,2.9
216,Shepparton,2020-03-01,3.2
216,Shepparton,2020-04-01,3.3
216,Shepparton,2020-05-01,3.4
216,Shepparton,2020-06-01,3.6
216,Shepparton,2020-07-01,3.4
216,Shepparton,2020-08-01,3.6
216,Shepparton,2020-09-01,3.4
216,Shepparton,2020-10-01,3.5
216,Shepparton,2020-11-01,3.4
216,Shepparton,2020-12-01,3.3
216,Shepparton,2021-01-01,3.5
216,Shepparton,2021-02-01,3.4
216,Shepparton,2021-03-01,3.3
216,Shepparton,2021-04-01,3.0
216,Shepparton,2021-05-01,2.7
216,Shepparton,2021-06-01,2.6
216,Shepparton,2021-07-01,2.5
216,Shepparton,2021-08-01,2.4
216,Shepparton,2021-09-01,2.7
216,Shepparton,2021-10-01,2.7
216,Shepparton,2021-11-01,2.4
216,Shepparton,2021-12-01,2.3
216,Shepparton,2022-01-01,2.7
216,Shepparton,2022-02-01,2.7
216,Shepparton,2022-03-01,2.5
216,Shepparton,2022-04-01,2.5
216,Shepparton,2022-05-01,2.3
216,Shepparton,2022-06-01,2.1
216,Shepparton,2022-07-01,2.0
216,Shepparton,2022-08-01,2.3
216,Shepparton,2022-09-01,2.2
216,Shepparton,2022-10-01,2.9
216,Shepparton,2022-11-01,2.7
216,Shepparton,2022-12-01,2.5
216,Shepparton,2023-01-01,2.8
216,Shepparton,2023-02-01,2.7
216,Shepparton,2023-03-01,2.5
216,Shepparton,2023-04-01,2.6
216,Shepparton,2023-05-01,2.2
216,Shepparton,2023-06-01,2.2
216,Shepparton,2023-07-01,2.2
216,Shepparton,2023-08-01,2.2
216,Shepparton,2023-09-01,2.2
216,Shepparton,2023-10-01,2.2
216,Shepparton,2023-11-01,2.2
216,Shepparton,2023-12-01,2.5
216,Shepparton,2024-01-01,2.6
216,Shepparton,2024-02-01,2.6
216,Shepparton,2024-03-01,2.6
216,Shepparton,2024-04-01,2.5
216,Shepparton,2024-05-01,2.6
216,Shepparton,2024-06-01,2.4
216,Shepparton,2024-07-01,2.5
216,Shepparton,2024-08-01,2.6
216,Shepparton,2024-09-01,2.5
216,Shepparton,2024-10-01,2.6
216,Shepparton,2024-11-01,2.4
216,Shepparton,2024-12-01,2.6
216,Shepparton,2025-01-01,2.9
216,Shepparton,2025-02-01,2.9
216,Shepparton,2025-03-01,2.7
216,Shepparton,2025-04-01,2.6
216,Shepparton,2025-05-01,2.5
216,Shepparton,2025-06-01,2.5
216,Shepparton,2025-07-01,2.6
216,Shepparton,2025-08-01,2.6
216,Shepparton,2025-09-01,2.8
216,Shepparton,2025-10-01,2.7
216,Shepparton,2025-11-01,2.6
216,Shepparton,2025-12-01,2.7
216,Shepparton,2026-01-01,2.9
216,Shepparton,2026-02-01,3.0
216,Shepparton,2026-03-01,2.9
217,Warrnambool and South West,2012-01-01,2.6
217,Warrnambool and South West,2012-02-01,2.8
217,Warrnambool and South West,2012-03-01,2.7
217,Warrnambool and South West,2012-04-01,2.5
217,Warrnambool and South West,2012-05-01,2.5
217,Warrnambool and South West,2012-06-01,2.4
217,Warrnambool and South West,2012-07-01,2.5
217,Warrnambool and South West,2012-08-01,2.7
217,Warrnambool and South West,2012-09-01,2.8
217,Warrnambool and South West,2012-10-01,2.5
217,Warrnambool and South West,2012-11-01,2.5
217,Warrnambool and South West,2012-12-01,2.7
217,Warrnambool and South West,2013-01-01,2.9
217,Warrnambool and South West,2013-02-01,3.0
217,Warrnambool and South West,2013-03-01,2.9
217,Warrnambool and South West,2013-04-01,2.8
217,Warrnambool and South West,2013-05-01,2.5
217,Warrnambool and South West,2013-06-01,2.5
217,Warrnambool and South West,2013-07-01,2.5
217,Warrnambool and South West,2013-08-01,2.6
217,Warrnambool and South West,2013-09-01,2.6
217,Warrnambool and South West,2013-10-01,2.5
217,Warrnambool and South West,2013-11-01,2.5
217,Warrnambool and South West,2013-12-01,2.7
217,Warrnambool and South West,2014-01-01,3.0
217,Warrnambool and South West,2014-02-01,3.3
217,Warrnambool and South West,2014-03-01,3.0
217,Warrnambool and South West,2014-04-01,3.1
217,Warrnambool and South West,2014-05-01,3.0
217,Warrnambool and South West,2014-06-01,3.0
217,Warrnambool and South West,2014-07-01,3.2
217,Warrnambool and South West,2014-08-01,3.2
217,Warrnambool and South West,2014-09-01,3.2
217,Warrnambool and South West,2014-10-01,3.0
217,Warrnambool and South West,2014-11-01,2.8
217,Warrnambool and South West,2014-12-01,2.8
217,Warrnambool and South West,2015-01-01,3.2
217,Warrnambool and South West,2015-02-01,2.9
217,Warrnambool and South West,2015-03-01,3.0
217,Warrnambool and South West,2015-04-01,2.8
217,Warrnambool and South West,2015-05-01,2.7
217,Warrnambool and South West,2015-06-01,2.6
217,Warrnambool and South West,2015-07-01,2.7
217,Warrnambool and South West,2015-08-01,2.7
217,Warrnambool and South West,2015-09-01,2.6
217,Warrnambool and South West,2015-10-01,2.5
217,Warrnambool and South West,2015-11-01,2.7
217,Warrnambool and South West,2015-12-01,2.6
217,Warrnambool and South West,2016-01-01,3.0
217,Warrnambool and South West,2016-02-01,3.0
217,Warrnambool and South West,2016-03-01,2.9
217,Warrnambool and South West,2016-04-01,2.7
217,Warrnambool and South West,2016-05-01,2.6
217,Warrnambool and South West,2016-06-01,2.5
217,Warrnambool and South West,2016-07-01,2.6
217,Warrnambool and South West,2016-08-01,2.7
217,Warrnambool and South West,2016-09-01,2.7
217,Warrnambool and South West,2016-10-01,2.5
217,Warrnambool and South West,2016-11-01,2.5
217,Warrnambool and South West,2016-12-01,2.6
217,Warrnambool and South West,2017-01-01,2.8
217,Warrnambool and South West,2017-02-01,2.9
217,Warrnambool and South West,2017-03-01,2.8
217,Warrnambool and South West,2017-04-01,2.6
217,Warrnambool and South West,2017-05-01,2.5
217,Warrnambool and South West,2017-06-01,2.4
217,Warrnambool and South West,2017-07-01,2.5
217,Warrnambool and South West,2017-08-01,2.6
217,Warrnambool and South West,2017-09-01,2.6
217,Warrnambool and South West,2017-10-01,2.5
217,Warrnambool and South West,2017-11-01,2.4
217,Warrnambool and South West,2017-12-01,2.7
217,Warrnambool and South West,2018-01-01,2.7
217,Warrnambool and South West,2018-02-01,2.8
217,Warrnambool and South West,2018-03-01,2.6
217,Warrnambool and South West,2018-04-01,2.5
217,Warrnambool and South West,2018-05-01,2.4
